program	celltype	contrast	minimum_nuclei	n_case_new	n_control_new	status_new	reason_new	p_new	effect_new	ci_low_new	ci_high_new	rank_new	columns_new	residual_df_new	q_new	n_case_old	n_control_old	status_old	reason_old	p_old	effect_old	ci_low_old	ci_high_old	rank_old	columns_old	residual_df_old	q_old
original_late_neuron	Schwann	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_late_neuron	Schwann	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.4911002106751039	0.0129428779593536	-0.0238986104618853	0.0497843663805926	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7579766684602707	0.0048748474688977	-0.0261323591197632	0.0358820540575588	6.0	6.0	9.0	0.992439062865758
original_late_neuron	Schwann	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_late_neuron	Vascular_endothelial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_late_neuron	Vascular_endothelial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8975592663962129	0.0024444981899596	-0.0347695362747495	0.0396585326546689	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.672744242196331	0.0061723881427722	-0.0224689390651326	0.0348137153506771	6.0	6.0	9.0	0.992439062865758
original_late_neuron	Vascular_endothelial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Adipocyte	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Adipocyte	CIAP_minus_CTRL	20	10	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									10	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Adipocyte	VN_minus_CTRL	20	2	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									2	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Endoneurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Endoneurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7245542241585818	-0.0143332130859685	-0.0940558982308816	0.0653894720589445	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7306457570474075	-0.0123346336492649	-0.0825576343442483	0.0578883670457184	6.0	6.0	9.0	0.992439062865758
original_severity	Endoneurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Epineurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Epineurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.3736168562442893	-0.0254030161916467	-0.0813633854942158	0.0305573531109223	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.2225053758908299	-0.0241119548997719	-0.0628518744438133	0.0146279646442694	6.0	6.0	9.0	0.992439062865758
original_severity	Epineurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Granulocyte	CIDP_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Granulocyte	CIAP_minus_CTRL	20	2	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									2	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Granulocyte	VN_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Lymphatic_endothelial	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Lymphatic_endothelial	CIAP_minus_CTRL	20	8	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									8	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Lymphatic_endothelial	VN_minus_CTRL	20	0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Lymphoid	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Lymphoid	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.9641321767404708	0.0026929824579161	-0.1146805848949421	0.1200665498107743	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8312309357559831	-0.0107613254020992	-0.1097267061847428	0.0882040553805443	6.0	6.0	9.0	0.992439062865758
original_severity	Lymphoid	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Macrophage	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Macrophage	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.960400518926934	0.0023323639164828	-0.0897373009611904	0.0944020287941562	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8271144545772493	-0.008415546300218	-0.0839369555783252	0.0671058629778891	6.0	6.0	9.0	0.992439062865758
original_severity	Macrophage	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Mast	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Mast	CIAP_minus_CTRL	20	9	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									9	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Mast	VN_minus_CTRL	20	0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_severity	Mural	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Mural	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.664168822141445	0.0205781857084754	-0.0723185881244286	0.1134749595413794	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6798007482243276	0.0140571868478583	-0.0526964859915413	0.080810859687258	6.0	6.0	9.0	0.992439062865758
original_severity	Mural	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Perineurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Perineurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.5724542597174815	-0.0099857707820116	-0.0446603641566706	0.0246888225926472	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.1272414038275272	-0.0154773445774328	-0.0353682474178736	0.0044135582630078	6.0	6.0	9.0	0.992439062865758
original_severity	Perineurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Schwann	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Schwann	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.98383928096591	0.0003674019484571	-0.0351825673707971	0.0359173712677113	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.911705774557413	-0.0014240564113109	-0.0265946676269184	0.0237465548042964	6.0	6.0	9.0	0.992439062865758
original_severity	Schwann	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_severity	Vascular_endothelial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_severity	Vascular_endothelial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.9379869376923928	-0.0032340474387354	-0.0847069924651422	0.0782388975876713	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8749712357775076	-0.0052324893220433	-0.0704099545276203	0.0599449758835337	6.0	6.0	9.0	0.992439062865758
original_severity	Vascular_endothelial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Adipocyte	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Adipocyte	CIAP_minus_CTRL	20	10	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									10	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Adipocyte	VN_minus_CTRL	20	2	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									2	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Endoneurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Endoneurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6834981058028794	-0.0298474382011002	-0.1733370592230352	0.1136421828208347	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7058803924714043	-0.0299316752105139	-0.1853790720881257	0.1255157216670978	6.0	6.0	9.0	0.992439062865758
original_xenium	Endoneurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Epineurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Epineurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6337385931042413	-0.038004480396981	-0.1943358281777307	0.1183268673837685	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6370861528483053	-0.0401932858274853	-0.207173523401199	0.1267869517462284	6.0	6.0	9.0	0.992439062865758
original_xenium	Epineurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Granulocyte	CIDP_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Granulocyte	CIAP_minus_CTRL	20	2	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									2	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Granulocyte	VN_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Lymphatic_endothelial	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Lymphatic_endothelial	CIAP_minus_CTRL	20	8	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									8	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Lymphatic_endothelial	VN_minus_CTRL	20	0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Lymphoid	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Lymphoid	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8282496035828306	-0.0229427515282718	-0.2302143644636564	0.1843288614071128	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8833330379446809	-0.016239870238403	-0.2331432690995147	0.2006635286227087	6.0	6.0	9.0	0.992439062865758
original_xenium	Lymphoid	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Macrophage	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Macrophage	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.2890905809659884	-0.1605305135574535	-0.457321817811965	0.1362607906970579	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.3183162978091939	-0.1525125478878185	-0.4520535483475409	0.1470284525719038	6.0	6.0	9.0	0.992439062865758
original_xenium	Macrophage	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Mast	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Mast	CIAP_minus_CTRL	20	9	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									9	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Mast	VN_minus_CTRL	20	0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
original_xenium	Mural	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Mural	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.915191962352735	-0.0053871738742428	-0.1045369857676325	0.0937626380191468	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.92318072554871	-0.0060803612313875	-0.1296679085456054	0.1175071860828303	6.0	6.0	9.0	0.992439062865758
original_xenium	Mural	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Perineurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Perineurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7268737608196275	-0.0261107306471027	-0.1726265554111387	0.1204050941169333	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7049390420064152	-0.0314190512800418	-0.1940449431545453	0.1312068405944616	6.0	6.0	9.0	0.992439062865758
original_xenium	Perineurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Schwann	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Schwann	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.0129570631339217	0.0378048966265142	0.0079868649906787	0.0676229282623497	6.0	6.0	9.0	0.4664542728211825	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.0402901751207662	0.0395261953502605	0.0017500239113303	0.0773023667891907	6.0	6.0	9.0	0.992439062865758
original_xenium	Schwann	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
original_xenium	Vascular_endothelial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
original_xenium	Vascular_endothelial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6589160497633408	-0.0202090433293106	-0.1099418947951727	0.0695238081365514	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6716575675138228	-0.0202718050312814	-0.1140071836465559	0.0734635735839931	6.0	6.0	9.0	0.992439062865758
original_xenium	Vascular_endothelial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Adipocyte	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Adipocyte	CIAP_minus_CTRL	20	10	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									10	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Adipocyte	VN_minus_CTRL	20	2	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									2	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Endoneurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Endoneurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7827825462942278	-0.0119270994984413	-0.0967190204249044	0.0728648214280216	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8465050862249902	-0.0082301976325135	-0.0915597032532833	0.0750993079882562	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Endoneurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Epineurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Epineurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.4595210471250828	-0.0237163754961637	-0.0865625024200149	0.0391297514276873	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.4657913886331947	-0.0193899005675891	-0.071496337880936	0.0327165367457576	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Epineurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Granulocyte	CIDP_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Granulocyte	CIAP_minus_CTRL	20	2	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									2	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Granulocyte	VN_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Lymphatic_endothelial	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Lymphatic_endothelial	CIAP_minus_CTRL	20	8	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									8	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Lymphatic_endothelial	VN_minus_CTRL	20	0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Lymphoid	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Lymphoid	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.9884408004996856	-0.0008949042316641	-0.1219607839894814	0.1201709755261531	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8767001203919034	-0.008728159896705	-0.1189857635199899	0.1015294437265798	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Lymphoid	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Macrophage	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Macrophage	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.9996329437623444	2.421565170258877e-05	-0.1031453708466688	0.103193802150074	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8209100844942265	-0.0108886213234821	-0.1051629171284756	0.0833856744815114	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Macrophage	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Mast	CIDP_minus_CTRL	20	6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Mast	CIAP_minus_CTRL	20	9	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									9	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Mast	VN_minus_CTRL	20	0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group									0	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
severity_neuron_residual	Mural	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Mural	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6685570288850082	0.0211714567588002	-0.075750894660129	0.1180938081777294	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.6112106220263719	0.0202795371391652	-0.0579096331768325	0.0984687074551631	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Mural	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Perineurial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Perineurial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.5495051792742722	-0.0120293962114887	-0.0514230698358296	0.0273642774128521	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.3635072173268078	-0.0122403486330266	-0.038641337004891	0.0141606397388376	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Perineurial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Schwann	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Schwann	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.9859343534643504	0.0004189478464213	-0.0461574522860197	0.0469953479788623	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.9865884113659876	-0.0003134199588372	-0.0368572552804462	0.0362304153627716	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Schwann	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_residual	Vascular_endothelial	CIDP_minus_CTRL	20	9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0		9	4	NOT_EVALUABLE	residual_df_below_eight					6.0	6.0	7.0	
severity_neuron_residual	Vascular_endothelial	CIAP_minus_CTRL	20	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.8536468155490549	-0.0072051346423908	-0.0837596152069172	0.0693493459221355	6.0	6.0	9.0	0.9996329437623444	11	4	COMPLETED	age_sex_center_HC3_sensitivity	0.7663228078879432	-0.0089942263326703	-0.068311379401542	0.0503229267362013	6.0	6.0	9.0	0.992439062865758
severity_neuron_residual	Vascular_endothelial	VN_minus_CTRL	20	5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center									5	4	NOT_EVALUABLE	diagnosis_fully_confounded_with_center								
severity_neuron_shared_concordant_core	Adipocyte	CIDP_minus_CTRL	20	0	0	NOT_EVALUABLE	fewer_than_four_donors_per_group									6	2	NOT_EVALUABLE	fewer_than_four_donors_per_group								
